id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode,geometry
36940209,On DCs Doorstep! Gleaming and Gorgeous 2 bed Cap Hill Apt! Permit!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.892540000000004,-76.99848,Entire home/apt,129,2,23,2020-02-09,3.61,64,45,20003,POINT (-76.99848 38.89254)
36943822,Full one bedroom apartment for rent,17381735,JR Consulting,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92382,-77.00809,Entire home/apt,75,1,4,2020-01-19,1.36,2,363,20001,POINT (-77.00809 38.92382)
36963222,New&Chic ☀️Light Filled☀️ 2BD/2BA Condo! Hosts 6,37782082,Anne Marie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92535,-77.03546999999999,Entire home/apt,150,1,30,2020-02-19,4.27,5,246,20010,POINT (-77.03546999999999 38.92535)
36972948,Renovated Capitol Hill Apartment Private Entrance,33667703,Vaseema,,"Capitol Hill, Lincoln Park",38.8813,-76.98098,Entire home/apt,84,3,16,2020-02-17,2.53,1,16,20003,POINT (-76.98098 38.8813)
36977766,New ️ comfy studio in the heart of DC! Hosts 2,37782082,Anne Marie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925,-77.03357,Entire home/apt,89,1,24,2020-02-13,3.58,5,321,20010,POINT (-77.03357 38.925)
36977836,Instaworthy  studio perfect for a DC city trip,37782082,Anne Marie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92613,-77.03441,Entire home/apt,95,1,17,2020-02-17,2.45,5,283,20010,POINT (-77.03440999999999 38.92613)
37002662,Private English Basement Close to the Capitol,4484345,Sofija,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91458,-77.01009,Entire home/apt,85,1,18,2020-01-26,2.76,1,0,20001,POINT (-77.01009000000001 38.91458)
37016029,CHARMING BRIGHT HIP CONDO in SHAW.,69794020,Farzaneh,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9265,-77.02322,Entire home/apt,160,2,27,2020-02-03,3.84,1,202,20010,POINT (-77.02321999999999 38.9265)
37018045,Gorgeous cozy room right next to the metro,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93844,-77.02401,Private room,38,3,2,2020-01-10,0.32,25,353,20010,POINT (-77.02401 38.93844)
37018830,"NEW! Adams Morgan Luxe 2BR+ Deck, parking avail.",75240920,Mike,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9228,-77.0462,Entire home/apt,235,2,29,2020-02-15,4.44,3,26,20009,POINT (-77.0462 38.9228)
37042335,Cozy Private Bedroom in Lively Northeast DC,256078779,Cierra,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90765,-76.93018000000001,Private room,60,2,1,2019-08-11,0.15,1,0,20019,POINT (-76.93018000000001 38.90765)
37050513,"Vibrant + Artsy - mins to NavyYard, CapHill, Dtown",2960725,Lisa,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86705,-76.98555,Entire home/apt,75,2,33,2020-02-22,4.88,1,221,20020,POINT (-76.98555 38.86705)
37054124,"CLOSE TO ATTRACTIONS, GREAT UNIT FOR 4, POOL",174792040,RoomPicks By Victoria,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.879,-77.00975,Private room,119,1,6,2020-01-26,1.35,9,233,20003,POINT (-77.00975 38.879)
37054131,D.C. GROUP GETAWAY! 3 MODERN UNITS W/ HEATED POOL!,174792040,RoomPicks By Victoria,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87939,-77.01077,Private room,369,1,1,2019-10-20,0.24,9,233,20003,POINT (-77.01076999999999 38.87939)
37054136,"MODERN, AFFORDABLE UNIT IN HEART OF DC. HUGE POOL!",174792040,RoomPicks By Victoria,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.879,-77.00975,Private room,119,1,1,2020-02-08,1.0,9,233,20003,POINT (-77.00975 38.879)
37054140,"DC ESCAPE! TWO COMFY UNITS, CLOSE TO ATTRACTIONS",174792040,RoomPicks By Victoria,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88015,-77.01082,Private room,249,1,2,2020-01-18,0.45,9,233,20003,POINT (-77.01082 38.88015)
37060825,Bedroom #Two in Private Two Bedroom Apartment,5706129,Aric,,Historic Anacostia,38.86392,-76.98669,Private room,60,1,4,2020-02-05,0.82,6,326,20020,POINT (-76.98669 38.86392)
37062219,Bedroom #One in Private Two Bedroom Apartment,5706129,Aric,,Historic Anacostia,38.86443,-76.98836999999999,Private room,55,1,12,2020-01-17,1.74,6,318,20020,POINT (-76.98836999999999 38.86443)
37082916,"DuPont Circle Walk to Metro, Embassies, Everything",17633,Charlotte (& Anna-Regina),,"Dupont Circle, Connecticut Avenue/K Street",38.90887,-77.04635999999999,Entire home/apt,139,2,1,2020-02-02,1.0,54,288,20036,POINT (-77.04635999999999 38.90887)
37091216,Mount Vernon Sq. Historic Victorian Carriage House,5243080,Michael,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90545,-77.01639,Entire home/apt,400,2,7,2019-11-23,1.0,5,313,20001,POINT (-77.01639 38.90545)
37092717,Entirely modern and clean 1BR in the middle of DC,28072529,Frank,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92318,-77.03348000000001,Entire home/apt,90,2,1,2019-09-06,0.18,1,178,20009,POINT (-77.03348000000001 38.92318)
37093375,"Upscale 1BR in DC near Metro, Gym + Rooftop Pool",48005494,Zeus,,"Shaw, Logan Circle",38.906490000000005,-77.03088000000001,Entire home/apt,145,30,0,,,186,0,20005,POINT (-77.03088000000001 38.90649000000001)
37093526,"Modern 1BR in DC near Metro, Gym + Rooftop Pool",48005494,Zeus,,"Shaw, Logan Circle",38.90627,-77.02983,Entire home/apt,145,30,1,2019-10-18,0.23,186,45,20005,POINT (-77.02983 38.90627)
37093610,"Elegant 1BR in DC near Metro, Gym + Rooftop Pool",48005494,Zeus,,"Shaw, Logan Circle",38.90632,-77.0293,Entire home/apt,160,30,0,,,186,0,20005,POINT (-77.02930000000001 38.90632)
37093653,"Chic 1BR in DC near Metro, Gym + Rooftop Pool",48005494,Zeus,,"Shaw, Logan Circle",38.90668,-77.03068,Entire home/apt,159,30,0,,,186,40,20005,POINT (-77.03068 38.90668)
37106544,Modern Foggy Bottom 1BR w/ W/D + Gym 5 block to World Bank by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,161,30,0,,,165,349,20037,POINT (-77.05123 38.89817)
37106577,Ideal Foggy Bottom 1BR w/ W/D + Gym near Kennedy Center by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,139,30,0,,,165,34,20037,POINT (-77.05123 38.89817)
37106646,"Guest friendly three miles from the US Capitol,",134672049,Ephrem,,"Capitol View, Marshall Heights, Benning Heights",38.8878,-76.92084,Entire home/apt,285,2,0,,,1,355,20019,POINT (-76.92084 38.8878)
37122579,2BR2BA Walk 2 CherryBlssm Wharf Nats Mall NASA,100358978,Mitchell,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87956,-77.01928000000001,Entire home/apt,249,1,1,2019-08-02,0.15,3,155,20024,POINT (-77.01928000000001 38.87956)
37138408,Washington DC 2 Large Bedrooms Apartment A Plus,279353871,Wittney,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.903009999999995,-77.01603,Entire home/apt,102,5,1,2019-08-17,0.16,1,0,20260,POINT (-77.01603 38.90300999999999)
37150599,Large and Bright 1-BR Apartment in the Heart of DC,6179627,Jamie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91666,-77.03444,Entire home/apt,95,3,9,2019-10-13,1.41,1,0,20009,POINT (-77.03444 38.91666)
37159210,CapitalHill/1BlocktoMetro/SmallBR-180D-2,19131071,Agnes,,"Capitol Hill, Lincoln Park",38.88285,-76.98933000000001,Shared room,33,180,0,,,29,365,20003,POINT (-76.98933000000001 38.88285)
37159616,Capital Hill/1 BlocktoMetro/MBR/150D,19131071,Agnes,,"Capitol Hill, Lincoln Park",38.87959,-76.9825,Private room,46,60,0,,,29,365,20003,POINT (-76.9825 38.87959)
37167983,Female Only: Comfy Sofa Bed in Lovely Basement Apt,17945482,Mercedes Diane And Diego,,"Union Station, Stanton Park, Kingman Park",38.89419,-76.9945,Shared room,44,1,23,2020-02-16,3.3,3,25,20003,POINT (-76.9945 38.89419)
37175370,Gorgeous private bed & bath in 2BR apartment,279738836,Ahmad,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9237,-77.03715,Private room,65,2,18,2019-12-31,3.05,1,105,20009,POINT (-77.03715 38.9237)
37176697,August Deal Of The Century!  Huge Master BR $39,5884259,Aram,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90617,-76.98059,Private room,39,21,1,2019-07-30,0.14,2,265,20002,POINT (-76.98059000000001 38.90617)
37178922,Snuggle up! Private and Pristine Basement Apt - Sleeps 2 w/ Parking Permit!,46630199,Home Sweet City,,"Shaw, Logan Circle",38.91052,-77.02351999999999,Entire home/apt,125,2,19,2020-01-16,2.88,64,0,20001,POINT (-77.02351999999999 38.91052)
37179549,Historical Row Home steps from the Capitol,279777862,John,,"Capitol Hill, Lincoln Park",38.88305,-77.00695999999999,Private room,150,2,5,2019-11-08,0.76,3,71,20003,POINT (-77.00695999999999 38.88305)
37181831,Private Lower Apartment in Historic Capitol Hill,273858247,Emily And Charlene,,"Capitol Hill, Lincoln Park",38.89067,-76.99788000000001,Entire home/apt,155,1,10,2020-02-17,2.36,1,25,20003,POINT (-76.99788000000001 38.89067)
37185264,"Capitol Hill close-in 1BR, sleeps 4, newly updated",43944969,Barbara,,"Capitol Hill, Lincoln Park",38.89182,-76.99899,Entire home/apt,125,2,29,2020-02-17,4.78,1,217,20003,POINT (-76.99899000000001 38.89182)
37203714,Wo-Tique's Healing Hut:  Cozy Basement Suite,212325785,Dawn,,"Capitol View, Marshall Heights, Benning Heights",38.88635,-76.91887,Private room,34,1,22,2020-02-10,3.28,1,137,20743,POINT (-76.91887 38.88635)
37209726,Tiny House Living in the Big City!,7735223,Heather,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90237,-76.98736,Entire home/apt,125,2,7,2019-10-21,1.11,2,0,20002,POINT (-76.98736 38.90237)
37212254,Spacious 2 bed/2 bath City Pad w/ a BARN DOOR!,37782082,Anne Marie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92445,-77.03525,Entire home/apt,120,1,19,2020-02-20,2.89,5,253,20009,POINT (-77.03525 38.92445)
37212421,Bedroom in the heart of Capitol Hill,166234072,Guven,,"Union Station, Stanton Park, Kingman Park",38.89649,-76.98499,Private room,75,2,18,2020-02-17,2.63,2,83,20002,POINT (-76.98499 38.89649)
37212596,Spacious & Modern Apt in Historic Neighborhood,14898825,James,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91937,-77.01207,Entire home/apt,95,2,35,2020-02-17,7.66,1,52,20001,POINT (-77.01206999999999 38.91937)
37213765,"Clean and nice place ,close to metro and bus stop.",279581141,Leontine,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92463,-76.99789,Shared room,90,10,0,,,1,177,20017,POINT (-76.99789 38.92463)
37215829,Cozy basement studio in the heart of DC,17410610,Fahmina,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91771,-77.00399999999999,Entire home/apt,50,2,23,2020-02-14,3.43,1,9,20001,POINT (-77.00399999999999 38.91771)
37216390,Big beautiful single house In NE Washington DC,269837381,Mahammad,,"Brookland, Brentwood, Langdon",38.9282,-76.97549000000001,Entire home/apt,195,1,0,,,5,331,20018,POINT (-76.97549000000001 38.9282)
37231492,Ideal West End 1BR w/ Gym + Pool + W/D near Highway 29 by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90752,-77.04930999999999,Entire home/apt,129,30,0,,,165,314,20036,POINT (-77.04930999999999 38.90752)
37249976,Barnstaple in DC,130957382,Khalid,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.932109999999994,-77.07206,Shared room,27,1,10,2019-12-28,1.53,1,0,20008,POINT (-77.07205999999999 38.93210999999999)
37250333,"Chic 1BR in Washington, Gym + Rooftop Pool",48005494,Zeus,,"Near Southeast, Navy Yard",38.87465,-77.00816,Entire home/apt,117,30,1,2019-11-24,0.33,186,74,20003,POINT (-77.00816 38.87465)
37250398,"Chic Studio in Washington, Gym + Rooftop Pool",48005494,Zeus,,"Near Southeast, Navy Yard",38.8739,-77.00842,Entire home/apt,111,30,0,,,186,109,20003,POINT (-77.00842 38.8739)
37251463,"Lovely 1BR in Washington, Gym + Rooftop Pool",48005494,Zeus,,"Near Southeast, Navy Yard",38.87438,-77.00792,Entire home/apt,128,30,2,2019-11-30,0.48,186,146,20003,POINT (-77.00792 38.87438)
37251533,"Charming Studio in Washington, Pool + Pet-Friendly",48005494,Zeus,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87608,-77.00910999999999,Entire home/apt,112,30,0,,,186,126,20003,POINT (-77.00910999999999 38.87608)
37253675,LOCATION! Walk Everywhere! Metro! 2 Bd/1Bth/1Park,280466002,Robert,,"Capitol Hill, Lincoln Park",38.88301,-77.00354,Entire home/apt,95,2,28,2020-02-17,4.06,1,17,20003,POINT (-77.00354 38.88301)
37253737,Modern ART TREEhouse,18894668,James,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.874390000000005,-76.97658,Entire home/apt,130,25,2,2019-10-13,0.31,1,180,20020,POINT (-76.97658 38.87439000000001)
37253958,Bear's House #1,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.932809999999996,-77.03156,Private room,150,5,0,,,3,88,20010,POINT (-77.03156 38.93281)
37254855,Bear House Suite,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93114,-77.04185,Private room,150,3,0,,,3,87,20010,POINT (-77.04185 38.93114)
37255053,Bear House #3,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.931740000000005,-77.04185,Private room,120,3,1,2019-09-22,0.19,3,88,20010,POINT (-77.04185 38.93174)
37279811,Petworth OASIS | On top of METRO | Private Terrace,5347997,Jeanne E,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.936440000000005,-77.0234,Entire home/apt,98,4,8,2019-11-13,1.36,1,0,20010,POINT (-77.0234 38.93644)
37288919,Private Bedroom/Bathroom in Washington DC,16851551,Terrell,,Historic Anacostia,38.8619,-76.9864,Private room,50,2,36,2020-02-05,5.71,2,107,20020,POINT (-76.9864 38.8619)
37289455,Modern Chic Basement-Private Bathroom & Parking,280728959,Tuschia,,"Union Station, Stanton Park, Kingman Park",38.904090000000004,-76.99495999999999,Private room,60,1,44,2020-02-17,6.47,1,295,20002,POINT (-76.99495999999999 38.90409)
37289643,US Capitol,280731063,Ryan L.,,"Capitol Hill, Lincoln Park",38.89025,-77.0011,Private room,85,1,27,2020-02-18,4.15,1,302,20003,POINT (-77.00109999999999 38.89025)
37295012,Free Parking: Renovated Studio with Kitchenette,230569854,Brandon,,"River Terrace, Benning, Greenway, Dupont Park",38.89164,-76.9541,Entire home/apt,70,2,34,2020-02-18,5.2,2,198,20019,POINT (-76.9541 38.89164)
37298554,Cozy room right next to the petworth metro station,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93703,-77.02354,Private room,38,4,1,2019-09-01,0.17,25,266,20010,POINT (-77.02354 38.93703)
37303418,"NEW Superb, Designed, Historic House in Georgetown",220632646,Alvaro,,"Georgetown, Burleith/Hillandale",38.90674,-77.0619,Entire home/apt,695,2,20,2020-02-08,3.43,1,111,20036,POINT (-77.06189999999999 38.90674)
37310619,"Hip Mt Vernon 1BR w/ Gym + W/D + Rooftop, near 14th Street by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90072,-77.01875,Entire home/apt,181,30,0,,,165,308,20260,POINT (-77.01875 38.90072)
37310740,Lux Foggy Bottom 1BR w/ W/D + Gym near Kennedy Center by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,150,30,0,,,165,325,20037,POINT (-77.05123 38.89817)
37310777,Sleek Foggy Bottom 1BR w/ W/D + Gym near State Department by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,139,30,0,,,165,330,20037,POINT (-77.05123 38.89817)
37310830,"Comfy Foggy Bottom 1BR w/ W/D + Gym near IMF & State Dept, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,142,30,0,,,165,320,20037,POINT (-77.05123 38.89817)
37311019,Hip Foggy Bottom 1BR w/ W/D + Gym near Whole Foods by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,151,30,0,,,165,51,20037,POINT (-77.05123 38.89817)
37311071,Snazzy Foggy Bottom 1BR w/ W/D + Gym near Kennedy Center by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89817,-77.05123,Entire home/apt,180,30,0,,,165,235,20037,POINT (-77.05123 38.89817)
37311115,Comfy Georgetown 1BR w/ bike storage near Waterfront by Blueground,107434423,Blueground,,"Georgetown, Burleith/Hillandale",38.91194,-77.06106,Entire home/apt,110,30,0,,,165,329,20036,POINT (-77.06106 38.91194)
37336048,H STREET HAVEN,25854085,Kurt,,"Union Station, Stanton Park, Kingman Park",38.89743,-76.97466999999999,Entire home/apt,80,1,1,2019-09-12,0.18,1,51,20002,POINT (-76.97466999999999 38.89743)
37352516,Spacious loft - mins from downtown/bars/the mall,281414059,Hash,,"Shaw, Logan Circle",38.90932,-77.03317,Entire home/apt,225,2,3,2019-11-07,0.63,1,176,20005,POINT (-77.03317 38.90932)
37355694,Home Away Rental,131915909,Josie,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88048,-77.02688,Private room,100,1,0,,,2,248,20024,POINT (-77.02688000000001 38.88048)
37359214,Charm of DuPont and Logan Circle,4461949,Natalie,,"Dupont Circle, Connecticut Avenue/K Street",38.91291,-77.04361,Entire home/apt,99,1,42,2020-02-02,7.41,2,184,20036,POINT (-77.04361 38.91291)
37361560,"House Rental Washington DC, Jan-June 2020",164497670,Sarah,,"Friendship Heights, American University Park, Tenleytown",38.94273,-77.07289,Entire home/apt,100,150,0,,,1,173,20016,POINT (-77.07289 38.94273)
37361680,"Modern, Cozy, Petworth Sanctuary",16241494,Melissa,,"Brightwood Park, Crestwood, Petworth",38.955420000000004,-77.0243,Entire home/apt,75,1,22,2020-02-16,5.24,1,46,20011,POINT (-77.0243 38.95542)
37385470,Charming Home in Park View,196940402,Robert,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316,-77.02374,Entire home/apt,120,2,13,2020-01-22,2.22,2,60,20010,POINT (-77.02374 38.9316)
37391192,Modern Basement in Brookland,72440,Joel West,,"Brookland, Brentwood, Langdon",38.93018,-76.97779,Entire home/apt,65,2,36,2020-01-05,5.57,1,20,20018,POINT (-76.97779 38.93018)
37397499,Bohemian Oasis,52782563,Rosalynd,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90522,-76.98732,Entire home/apt,81,1,18,2020-01-21,3.42,1,4,20002,POINT (-76.98732 38.90522)
37398161,Modern Southwestern: Casa Maya Studio Apartment,257055626,Leah,,"Takoma, Brightwood, Manor Park",38.95755,-77.01186,Private room,75,3,2,2019-10-26,0.48,23,364,20011,POINT (-77.01186 38.95755)
37398889,Walk to metro - 1BR Suite+Parking @3 miles to WH,280636,Amir,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93067,-77.01997,Entire home/apt,80,2,37,2020-02-16,5.75,1,62,20010,POINT (-77.01997 38.93067)
37404809,Bohemian Private Suite at Casa Maya,257055626,Leah,,"Takoma, Brightwood, Manor Park",38.957370000000004,-77.01175,Private room,160,2,0,,,23,365,20011,POINT (-77.01175000000001 38.95737)
37420036,"Brightly lit, spacious family condo.",282125906,Frida,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.918079999999996,-77.00251999999999,Entire home/apt,75,4,1,2019-08-25,0.16,1,0,20001,POINT (-77.00251999999999 38.91808)
37421005,Capitol Hill Rowhouse Suite,109188175,William,,"Capitol Hill, Lincoln Park",38.8846,-77.00245,Entire home/apt,75,2,6,2020-02-16,4.0,1,2,20003,POINT (-77.00245 38.8846)
37429144,Very Comfy & Cute Luxe Full Bed in Shared Room 1,257055626,Leah,,"Takoma, Brightwood, Manor Park",38.95701,-77.01055,Shared room,45,1,0,,,23,364,20011,POINT (-77.01054999999999 38.95701)
37429736,DC Lodge Studio,90067667,Regina,,"Woodridge, Fort Lincoln, Gateway",38.9287,-76.9677,Entire home/apt,99,1,12,2019-11-16,2.13,3,311,20018,POINT (-76.96769999999999 38.9287)
37431149,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Leah,,"Takoma, Brightwood, Manor Park",38.95795,-77.01181,Shared room,45,3,0,,,23,365,20011,POINT (-77.01181 38.95795)
